央视频道,#genre#
天津科教HD,http://111.167.175.202:4022/udp/225.1.1.129:5002$天津联通
天津新闻HD,http://111.167.175.202:4022/udp/225.1.1.130:5002$天津联通
天津都市HD,http://111.167.175.202:4022/udp/225.1.1.128:5002$天津联通
天津少儿HD,http://111.167.175.202:4022/udp/225.1.1.125:5002$天津联通
天津体育HD,http://111.167.175.202:4022/udp/225.1.1.122:5002$天津联通
天津卫视HD,http://111.167.175.202:4022/udp/225.1.1.111:5002$天津联通
CHC高清电影,http://111.167.175.202:4022/udp/225.1.1.214:5002$天津联通
CHC动作电影,http://111.167.175.202:4022/udp/225.1.1.215:5002$天津联通
CHC家庭影视,http://111.167.175.202:4022/udp/225.1.1.213:5002$天津联通

文广宣传频道,http://111.167.175.202:4022/udp/225.1.1.212:5002$天津联通
未知频道239,http://111.167.175.202:4022/udp/225.1.1.239:5002$天津联通
未知频道240,http://111.167.175.202:4022/udp/225.1.1.240:5002$天津联通
未知频道241,http://111.167.175.202:4022/udp/225.1.1.241:5002$天津联通
未知频道242,http://111.167.175.202:4022/udp/225.1.1.242:5002$天津联通
未知频道243,http://111.167.175.202:4022/udp/225.1.1.243:5002$天津联通
未知频道244,http://111.167.175.202:4022/udp/225.1.1.244:5002$天津联通
未知频道245,http://111.167.175.202:4022/udp/225.1.1.245:5002$天津联通


大碗巨场,#genre#
周星驰电影,http://api.luyetv.com:6006/huya/huya.php?id=11342412#http://kuqq.tk/00/huya.php?id=19105261
林正英电影,http://api.luyetv.com:6006/huya/huya.php?id=11342421#http://kuqq.tk/00/huya.php?id=11342421
成龙电影,http://api.luyetv.com:6006/huya/huya.php?id=11342386#http://kuqq.tk/00/huya.php?id=11342386
冯小刚电影,http://api.luyetv.com:6006/huya/huya.php?id=11352906#http://kuqq.tk/00/huya.php?id=11352906
李连杰电影,http://api.luyetv.com:6006/huya/huya.php?id=11342390#http://kuqq.tk/00/huya.php?id=11342390
周润发电影,http://api.luyetv.com:6006/huya/huya.php?id=11342387#http://kuqq.tk/00/huya.php?id=11342387
刘德华电影,http://api.luyetv.com:6006/huya/huya.php?id=11342424#http://kuqq.tk/00/huya.php?id=11342424
甄子丹电影,http://api.luyetv.com:6006/huya/huya.php?id=11352935#http://kuqq.tk/00/huya.php?id=11352935
任达华电影,http://api.luyetv.com:6006/huya/huya.php?id=11352883#http://kuqq.tk/00/huya.php?id=11352883
吴京电影,http://api.luyetv.com:6006/huya/huya.php?id=11602045#http://kuqq.tk/00/huya.php?id=11602045
洪金宝电影,http://api.luyetv.com:6006/huya/huya.php?id=11342427#http://kuqq.tk/00/huya.php?id=11342427
徐峥电影,http://api.luyetv.com:6006/huya/huya.php?id=11602043#http://kuqq.tk/00/huya.php?id=11602043
轮播剧场,#genre#
陈翔六点半,http://api.luyetv.com:6006/huya/huya.php?id=11274154#http://kuqq.tk/00/huya.php?id=11274154
武林外传,http://api.luyetv.com:6006/huya/huya.php?id=11352915#http://kuqq.tk/00/huya.php?id=11352915
汉武大帝,http://api.luyetv.com:6006/huya/huya.php?id=11336726#http://kuqq.tk/00/huya.php?id=11336726
家有儿女,http://api.luyetv.com:6006/huya/huya.php?id=11352872#http://kuqq.tk/00/huya.php?id=11352872
鹿鼎记,http://api.luyetv.com:6006/huya/huya.php?id=11352910#http://kuqq.tk/00/huya.php?id=11352910
新三国,http://api.luyetv.com:6006/huya/huya.php?id=11352944#http://kuqq.tk/00/huya.php?id=11352944
三国演义,http://api.luyetv.com:6006/huya/huya.php?id=11602081#http://kuqq.tk/00/huya.php?id=11602081
龙门镖局,http://api.luyetv.com:6006/huya/huya.php?id=11352874#http://kuqq.tk/00/huya.php?id=11352874
孝庄秘史,http://api.luyetv.com:6006/huya/huya.php?id=11352892#http://kuqq.tk/00/huya.php?id=11352892
新水浒传,http://api.luyetv.com:6006/huya/huya.php?id=11342384#http://kuqq.tk/00/huya.php?id=11342384
大唐双龙传之长生诀,http://api.luyetv.com:6006/huya/huya.php?id=11602031#http://kuqq.tk/00/huya.php?id=11602031
康熙微服私访记,http://api.luyetv.com:6006/huya/huya.php?id=11342418#http://kuqq.tk/00/huya.php?id=11342418
铁齿铜牙纪晓岚,http://api.luyetv.com:6006/huya/huya.php?id=11342396#http://kuqq.tk/00/huya.php?id=11342396
三国,http://api.luyetv.com:6006/huya/huya.php?id=11602077#http://kuqq.tk/00/huya.php?id=11602077
盗墓笔记,http://api.luyetv.com:6006/huya/huya.php?id=11352871#http://kuqq.tk/00/huya.php?id=11352871
我和僵尸有个约会,http://api.luyetv.com:6006/huya/huya.php?id=10871113#http://kuqq.tk/00/huya.php?id=10871113
徒行使者,http://api.luyetv.com:6006/huya/huya.php?id=11342397#http://kuqq.tk/00/huya.php?id=11342397
哈利波特电影,http://api.luyetv.com:6006/huya/huya.php?id=11602046#http://kuqq.tk/00/huya.php?id=11602046
漫威电影,http://api.luyetv.com:6006/huya/huya.php?id=11602034#http://kuqq.tk/00/huya.php?id=11602034
金庸电影,http://api.luyetv.com:6006/huya/huya.php?id=11352897#http://kuqq.tk/00/huya.php?id=11352897
木乃伊系列,http://api.luyetv.com:6006/huya/huya.php?id=11352934#http://kuqq.tk/00/huya.php?id=11352934
五福星系列,http://api.luyetv.com:6006/huya/huya.php?id=11282233#http://kuqq.tk/00/huya.php?id=11282233
精彩解说,#genre#
KPL,http://api.luyetv.com:6006/huya/huya.php?id=kpl
阿斗归来了,http://api.luyetv.com:6006/huya/huya.php?id=13303478#http://kuqq.tk/00/huya.php?id=13303478
扁豆看电影,http://api.luyetv.com:6006/huya/huya.php?id=16028551#http://kuqq.tk/00/huya.php?id=16028551
了不起的乌贼君,http://api.luyetv.com:6006/huya/huya.php?id=16604522#http://kuqq.tk/00/huya.php?id=16604522
鱼丸电影,http://api.luyetv.com:6006/huya/huya.php?id=16615910#http://kuqq.tk/00/huya.php?id=16615910
大象放映室,http://api.luyetv.com:6006/huya/huya.php?id=21277391#http://kuqq.tk/00/huya.php?id=21277391
科幻梦工场,http://api.luyetv.com:6006/huya/huya.php?id=15152155#http://kuqq.tk/00/huya.php?id=15152155
亮哥讲电影,http://api.luyetv.com:6006/huya/huya.php?id=16144175#http://kuqq.tk/00/huya.php?id=16144175
越哥说电影,http://api.luyetv.com:6006/huya/huya.php?id=15894162#http://kuqq.tk/00/huya.php?id=15894162
小冉看电影,http://api.luyetv.com:6006/huya/huya.php?id=17341907#http://kuqq.tk/00/huya.php?id=17341907
嫦娥撩电影,http://api.luyetv.com:6006/huya/huya.php?id=18201106#http://kuqq.tk/00/huya.php?id=18201106
阿翔说电影,http://api.luyetv.com:6006/huya/huya.php?id=16868935#http://kuqq.tk/00/huya.php?id=16868935
疯狂解说家,http://api.luyetv.com:6006/huya/huya.php?id=18366196#http://kuqq.tk/00/huya.php?id=18366196
虎妞说电影,http://api.luyetv.com:6006/huya/huya.php?id=20343144#http://kuqq.tk/00/huya.php?id=20343144
顾久撩电影,http://api.luyetv.com:6006/huya/huya.php?id=16422212#http://kuqq.tk/00/huya.php?id=16422212
涵哥评电影,http://api.luyetv.com:6006/huya/huya.php?id=16865726#http://kuqq.tk/00/huya.php?id=16865726
俗哥看电影,http://api.luyetv.com:6006/huya/huya.php?id=15452736#http://kuqq.tk/00/huya.php?id=15452736
老皮讲电影,http://api.luyetv.com:6006/huya/huya.php?id=16968572#http://kuqq.tk/00/huya.php?id=16968572
阿钙扒瞎,http://api.luyetv.com:6006/huya/huya.php?id=15978172#http://kuqq.tk/00/huya.php?id=15978172
阿良说剧,http://api.luyetv.com:6006/huya/huya.php?id=20488841#http://kuqq.tk/00/huya.php?id=20488841
默爷侃电影,http://api.luyetv.com:6006/huya/huya.php?id=17204307#http://kuqq.tk/00/huya.php?id=17204307
冷君说电影,http://api.luyetv.com:6006/huya/huya.php?id=16739452#http://kuqq.tk/00/huya.php?id=16739452
老炮说电影,http://api.luyetv.com:6006/huya/huya.php?id=15454716#http://kuqq.tk/00/huya.php?id=15454716
刘老师说电影,http://api.luyetv.com:6006/huya/huya.php?id=20289754#http://kuqq.tk/00/huya.php?id=20289754
来呀官人,http://api.luyetv.com:6006/huya/huya.php?id=15763558#http://kuqq.tk/00/huya.php?id=15763558
恐怖地带,http://api.luyetv.com:6006/huya/huya.php?id=16741179#http://kuqq.tk/00/huya.php?id=16741179
